Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34996471,12/12/2016 11:24:34 PM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,04 MANHATTAN,MANHATTAN,987966,219503,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76916062655122,-73.98658450706913,"(40.76916062655122, -73.98658450706913)"
34996608,12/12/2016 11:24:34 PM,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,04 MANHATTAN,MANHATTAN,987966,219503,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76916062655122,-73.98658450706913,"(40.76916062655122, -73.98658450706913)"
34996100,12/12/2016 11:24:00 PM,,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10011,12 WEST   12 STREET,WEST   12 STREET,5 AVE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,,,,02 MANHATTAN,MANHATTAN,985550,207046,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73497000085002,-73.99530915183156,"(40.73497000085002, -73.99530915183156)"
34989951,12/12/2016 11:23:30 PM,,CHALL,CHALL,Opinion for the Mayor,HOMELESS,,,,,,,,,,,,,Email Sent,12/26/2016 11:24:15 PM,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1341802856,,,,,,
34993206,12/12/2016 11:23:25 PM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11210,1432 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,14 BROOKLYN,BROOKLYN,997932,170880,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63569213929209,-73.95070407177369,"(40.63569213929209, -73.95070407177369)"
34996393,12/12/2016 11:23:25 PM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11210,1432 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,14 BROOKLYN,BROOKLYN,997932,170880,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63569213929209,-73.95070407177369,"(40.63569213929209, -73.95070407177369)"
34990571,12/12/2016 11:23:20 PM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11218,594 EAST 5 STREET,EAST 5 STREET,CORTELYOU ROAD,DITMAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:23:20 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 11:49:26 PM,12 BROOKLYN,BROOKLYN,991349,171567,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63758553004017,-73.97442174313808,"(40.63758553004017, -73.97442174313808)"
34990000,12/12/2016 11:23:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11226,,,,,EAST 29 STREET,TILDEN AVENUE,INTERSECTION,BROOKLYN,,N/A,Open,,,,17 BROOKLYN,BROOKLYN,998090,174944,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64684670056907,-73.95012646485182,"(40.64684670056907, -73.95012646485182)"
34994000,12/12/2016 11:22:59 PM,12/13/2016 02:50:35 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,1900 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST 19 STREET,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:22:59 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 02:12:39 AM,14 BROOKLYN,BROOKLYN,995456,171463,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63729582843611,-73.95962407267042,"(40.63729582843611, -73.95962407267042)"
34994381,12/12/2016 11:22:25 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,68-03 52 DRIVE,52 DRIVE,68 STREET,69 STREET,,,ADDRESS,MASPETH,,Precinct,Assigned,12/13/2016 07:22:25 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 11:38:54 PM,05 QUEENS,QUEENS,1012793,206032,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7321408612929,-73.89701136504914,"(40.7321408612929, -73.89701136504914)"
34995574,12/12/2016 11:22:00 PM,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11432,89-25 PARSONS BOULEVARD,PARSONS BOULEVARD,89 AVE,90 AVE,,,ADDRESS,Jamaica,,N/A,Open,,,,12 QUEENS,QUEENS,1039294,196361,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70547113992042,-73.80146999300568,"(40.70547113992042, -73.80146999300568)"
34992024,12/12/2016 11:21:45 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,31-30 34 STREET,34 STREET,31 AVENUE,BROADWAY,,,ADDRESS,ASTORIA,,Precinct,Assigned,12/13/2016 07:21:45 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 12:39:28 AM,01 QUEENS,QUEENS,1005917,217031,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76234985686411,-73.92178584511196,"(40.76234985686411, -73.92178584511196)"
34989095,12/12/2016 11:21:42 PM,,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10033,408 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1003532,249522,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85153416726238,-73.93030196123959,"(40.85153416726238, -73.93030196123959)"
34989096,12/12/2016 11:21:42 PM,,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10033,408 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1003532,249522,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85153416726238,-73.93030196123959,"(40.85153416726238, -73.93030196123959)"
34989956,12/12/2016 11:21:42 PM,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10033,408 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1003532,249522,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85153416726238,-73.93030196123959,"(40.85153416726238, -73.93030196123959)"
34991599,12/12/2016 11:21:42 PM,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10033,408 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1003532,249522,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85153416726238,-73.93030196123959,"(40.85153416726238, -73.93030196123959)"
34989610,12/12/2016 11:21:26 PM,12/13/2016 02:12:40 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,481 EAST 21 STREET,EAST 21 STREET,CORTELYOU ROAD,DORCHESTER ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:21:26 AM,The Police Department issued a summons in response to the complaint.,12/13/2016 02:12:40 AM,14 BROOKLYN,BROOKLYN,995764,173374,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64254071883598,-73.95851106816062,"(40.64254071883598, -73.95851106816062)"
34993012,12/12/2016 11:21:17 PM,12/13/2016 01:50:29 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,1088 FULTON STREET,FULTON STREET,CLAVER PLACE,FRANKLIN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:21:17 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 01:50:29 AM,03 BROOKLYN,BROOKLYN,996148,187540,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681422746825206,-73.95710238584763,"(40.681422746825206, -73.95710238584763)"
34990189,12/12/2016 11:21:12 PM,12/13/2016 12:37:22 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,55-36 137 STREET,137 STREET,ELDER AVENUE,56 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,12/13/2016 07:21:12 AM,The Police Department issued a summons in response to the complaint.,12/13/2016 12:37:22 AM,07 QUEENS,QUEENS,1031977,212311,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.749292410026804,-73.82774739432121,"(40.749292410026804, -73.82774739432121)"
34991837,12/12/2016 11:21:07 PM,12/13/2016 01:44:55 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11230,350 AVENUE O,AVENUE O,EAST 3 STREET,EAST 4 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:21:07 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:44:55 AM,12 BROOKLYN,BROOKLYN,992256,162106,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61161629527437,-73.971164972069,"(40.61161629527437, -73.971164972069)"
34991999,12/12/2016 11:20:59 PM,12/13/2016 01:02:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10472,1207 BEACH AVENUE,BEACH AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/13/2016 07:20:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:02:43 AM,09 BRONX,BRONX,1021327,241829,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83036235589997,-73.86602154214397,"(40.83036235589997, -73.86602154214397)"
34996047,12/12/2016 11:20:51 PM,12/13/2016 01:20:11 AM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Collapsed,Sidewalk,11212,404 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,LENOX ROAD,WILLMOHR STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,12/15/2016 11:20:51 PM,"The Department of Transportation will inspect the complaint location  and notify the property owner within 180 days if a defective sidewalk condition exists.   The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",12/13/2016 01:20:11 AM,17 BROOKLYN,BROOKLYN,1007292,179111,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.658265041409685,-73.9169521093527,"(40.658265041409685, -73.9169521093527)"
34988618,12/12/2016 11:20:26 PM,12/13/2016 12:17:58 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11229,1793 EAST 14 STREET,EAST 14 STREET,KINGS HIGHWAY,AVENUE R,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:20:26 AM,The Police Department reviewed your complaint and provided additional information below.,12/13/2016 12:17:58 AM,15 BROOKLYN,BROOKLYN,995709,160133,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.606197022771994,-73.95873172993132,"(40.606197022771994, -73.95873172993132)"
34994014,12/12/2016 11:20:24 PM,12/13/2016 02:14:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11106,33-21 31 AVENUE,31 AVENUE,33 STREET,34 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,12/13/2016 07:20:24 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:07:13 AM,01 QUEENS,QUEENS,1005956,217440,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76347236044323,-73.92164374120783,"(40.76347236044323, -73.92164374120783)"
34989777,12/12/2016 11:20:20 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11222,152 DRIGGS AVENUE,DRIGGS AVENUE,RUSSELL STREET,HUMBOLDT STREET,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:20:20 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:15:55 AM,01 BROOKLYN,BROOKLYN,999611,202710,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.723055498595045,-73.94458212192812,"(40.723055498595045, -73.94458212192812)"
34994930,12/12/2016 11:20:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11691,13-62 GIPSON STREET,GIPSON STREET,JAYDEE COURT,NAMEOKE AVENUE,,,ADDRESS,FAR ROCKAWAY,,N/A,Pending,01/11/2017 11:20:02 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/12/2016 11:30:25 PM,14 QUEENS,QUEENS,1051408,160808,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60780268140615,-73.75813207456224,"(40.60780268140615, -73.75813207456224)"
34995591,12/12/2016 11:19:31 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,,11218,1347 41ST STREET,41ST STREET,,,,,LATLONG,BROOKLYN,,N/A,Open,12/16/2016 11:19:31 PM,"The Department of Parks and Recreation usually requires 4 days to inspect the issue and may take up to 10 days to resolve it, if warranted. Please note your Service Request number for future reference.",,01 BROOKLYN,BROOKLYN,988120,172057,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63893247478673,-73.98605580347119,"(40.63893247478673, -73.98605580347119)"
34994449,12/12/2016 11:19:22 PM,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10025,27 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,993539,227360,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.790721912472705,-73.96645401654585,"(40.790721912472705, -73.96645401654585)"
34996022,12/12/2016 11:18:55 PM,12/13/2016 02:25:23 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,624 WEST 139 STREET,WEST 139 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 07:18:55 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/13/2016 12:09:34 AM,09 MANHATTAN,MANHATTAN,996988,239104,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.822951647338016,-73.95397613211398,"(40.822951647338016, -73.95397613211398)"
34993126,12/12/2016 11:18:49 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11374,99-19 66 ROAD,66 ROAD,,,,,ADDRESS,Rego Park,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,06 QUEENS,QUEENS,1024691,204456,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72776873522445,-73.85409063183133,"(40.72776873522445, -73.85409063183133)"
