name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
Carlos Pagan Recovery Center,Methadone Maintenance Treatment Prog,561 Court Street,,Brooklyn,11231,718-802-1111,http://www.narcofreedom.com,40.673363,-73.9999766,1,,1,1,,,,,,1,,,1,1,,,,,
Queens Hospital Center (HHC),Chem Dependence Outpatient Program,82-68 164th Street,Pavilion Room P-345,Jamaica,11432,718-883-2750,http://nychhc.org,40.7169778,-73.8041216,1,,1,1,,1,,,,,,,1,1,,1,,,
Community Healthcare Network,CABS Health Center,94-98 Manhattan Avenue,,Brooklyn,11206,718-486-4564,http://www.chnnyc.org/,40.705637,-73.944396,,,1,1,,1,1,,,1,,,1,1,1,1,,,
Children of Promise NYC,CPNYC Mental Health Unit,54 MacDonough Street,,Brooklyn,11216,718-475-9417,http://www.cpnyc.org,40.6806996,-73.944084,,,1,1,,1,,,,,,1,1,,,1,,,
Greenhope Services for Women Inc,,435 East 119th Street,,New York,10035,212-360-4002x1701,http://www.greenhope.org,40.7974374,-73.9325889,1,,,1,,1,1,1,1,1,1,,1,1,,1,1,,1
Community Counseling Mediation Inc,McMurray Clinic,115 West 31st Street,Floor 5,New York,10001,212-564-6006,,40.748242,-73.989987,,,1,1,,1,,,,,,,1,1,1,1,,,
Gracie Square Hospital Inc,Inpatient Dual Focus,420 East 76th Street,,New York,10021,212-988-4400,http://www.nygsh.org,40.769782,-73.952854,,1,1,1,1,1,,,,1,1,,1,1,1,1,,1,
Canarsie Aware Inc,Chemical Dependancy Treatment,1285 Rockaway Avenue,,Brooklyn,11236,718-257-3195,http://www.canarsieaware.org,40.6481418,-73.9048028,1,,,1,,1,1,,,,1,,1,1,,1,,,
Counseling Services of EDNY,Brooklyn 180 OP,175 Remsen Street,Suite 900,Brooklyn,11201,718-858-6631x2106,http://www.csedny.org,40.693496,-73.99137,1,,1,1,,1,,,,,,1,,1,,1,,,
Montefiore Wakefield Division,,4401 Bronx Boulevard,,Bronx,10470,718-304-7000,http://www.montefiore.org,40.900594,-73.857643,1,,1,1,,1,,,,,,,1,1,,1,,,
City Hospital Center at Elmhurst (CHC),Elmhurst Community Residence,8130 Baxter Avenue,,Elmhurst,11373,718-334-4660,,40.7464838711407,-73.8833447049435,1,,1,1,,1,,,,,,,1,1,,,,,1
Astor Servs for Children and Families,,750 Tilden Street,,Bronx,10467,718-231-3400-222,http://www.astorservices.org,40.876531,-73.862786,,1,,1,1,1,1,,,,1,1,1,,,1,1,,
Kingsbrook Jewish Medical Center,Mental Health Clinic,585 Schenectady Avenue,,Brooklyn,11203,718-604-5000,http://www.kingsbrook.org,40.659569,-73.933783,,,1,1,,1,1,,,1,,,1,1,1,1,,1,
Metropolitan Hospital Center,Methadone Treatment Program,1900 2nd Avenue,2M29 Psychiatric Pavilion,New York,10029,646-672-3600,http://www.ci.nyc.ny.us/html/hhc/html/metropolitan.html,40.7854095,-73.9458363,1,,1,1,,1,,,,,,,1,1,,,,,
Queens Cnty Neuropsychiatric Institute,,3764 72nd Street,,Jackson Heights,11372,718-335-3434,http://www.qcni.nyc,40.746828,-73.893911,,,1,1,,,,,,,,1,1,1,1,,,,
New York Gracie Square Hospital Inc,Inpatient Unit,420 East 76th Street,2nd-5th Floors,New York,10021,212-988-4400,http://www.nygsh.org,40.769753,-73.952979,,1,1,1,1,1,,,,1,1,,1,1,1,1,,1,
Child Center of NY Inc,The Child Center of NY/Flushing Clinic,140-15B Sanford Avenue,Floor 2,Flushing,11355,718-358-8288x209,http://www.childcenterny.org,40.758474,-73.822133,,1,,1,1,1,,,,,1,1,1,1,,1,,,
Interborough Developmental and,Consultation Center Inc,1623 Kings Highway,,Brooklyn,11229,718-375-1200,http://www.interborough.org,40.609704,-73.95674,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Camelot Young Adult Program IR,,273 Herberton Avenue,,Staten Island,10302,718-412-3170-300,http://www.camelotcounseling.com,40.634011,-74.13311,1,,,,,,,,,,,1,,1,,,,,1
Arms Acres Inc,Outpatient Clinic,3584 Jerome Avenue,,Bronx,10467,718-653-1537,http://www.armsacres.com,40.8849522961844,-73.8795266291975,1,,1,1,1,1,1,,,,,1,1,1,1,1,,,
Arms Acres Inc,Outpatient Clinic,80-02 Kew Gardens Road,7th Floor,Kew Gardens,11415,718-520-1513,http://www.armsacres.com,40.713723,-73.831054,1,,,1,1,1,,1,,,1,1,1,1,1,1,1,,
Bridge Inc,111th Street House,118 East 111th Street,,New York,10029,212-722-4328,http://www.thebridgeny.org,40.795785,-73.94484,,,,1,,,,,,,,,1,1,1,,,,1
Addicts Rehabilitation Center Fund Inc,Addicts Residential Rehabilitation IR,1881 Park Avenue,,New York,10035,212-427-1342,http://www.addictsrehabfund.org,40.806955,-73.937196,1,,1,1,1,1,1,1,,1,1,,1,1,,,1,,1
Lower Eastside Serv Ctr SuCasa M IR,Su Casa Methadone to Abstinence Res,7 Gouverneur Slip East,,New York,10002,212-566-6820,http://www.lesc.org,40.7110093,-73.9829279,1,,,1,,1,,,,,,,1,1,,,,,1
Callen Lorde Community Health Center,Mental Health Clinic,356 West 18th Street,,New York,10011,212-271-7200,http://www.callen-lorde.org,40.742986,-74.003163,,,1,1,1,1,1,,,1,1,1,1,1,1,1,,,
Bailey House Inc,Mental Health Clinic,1751 Park Avenue,3rd Floor,New York,10035,212-289-6008,http://www.baileyhouse.org,40.802488,-73.94067,,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,,
Northside Center for Child Development,HBCI 1,35 East 110th Street,,New York,10029,212-426-3400,http://www.northsidecenter.org,40.7965189,-73.9481277,,,,,,,,,,,,1,,,,,,,
Anchor House Inc,Mens Facility,1041 Bergen Street,,Brooklyn,11216,718-771-0760,http://www.anchorhousenyc.org,40.676333,-73.951913,1,,,,1,,,1,,,,,1,1,1,1,1,,1
El Regreso Inc OP,,141 South 3rd Street,,Brooklyn,11211,718-782-6802,http://www.elregresoinc.com,40.712522,-73.9619088,1,,,1,,,,,,,,,1,1,,,,,
Bowery Residents Committee Inc,Chemical Dependency Crisis Center,127 West 25th Street,3rd Floor,New York,10001,212-533-3281,http://www.brc.org,40.744771,-73.993044,1,,,1,,,,,,,,,1,1,,,,,1
Reality House Inc,Community Residence,8-13 Astoria Boulevard,,Astoria,11102,212-281-6004,http://www.realityhouseny.com,40.7727467,-73.9318405,,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,1
Saint Lukes  Roosevelt Hospital Center,Saint Lukes Division,1111 Amsterdam Avenue,,New York,10025,212-523-5858,http://www.chpnet.org,40.805972,-73.961644,,,1,1,,1,,,,,,,1,1,,,,1,
ACI,,255 West 36th Street,8th Floor,New York,10016,212-378-4545,http://www.acirehab.org,40.746241,-73.975321,,,1,,,1,,,,,,,1,1,1,1,,,
Alpha School Center OP,,2400 Linden Boulevard,,Brooklyn,11208,718-257-5800,http://www.helppsi.com,40.665061,-73.8744,1,,1,1,1,1,,,,,,,1,1,1,1,,,
Anchor House Inc,Womens Facility,976 Park Place,,Brooklyn,11213,718-771-0760,,40.672888,-73.945254,1,,,,,,1,,1,1,1,,1,1,,,,,1
Assertive Community Treatment Team,,1795 Lexington Avenue,,New York,10029,212-289-1788,,40.795784,-73.943589,,,,1,,1,,,,,,,1,1,1,,,,
August Aichhorn Center,Adolecent Residential Care Inc,23 West 106th Street,,New York,10025,212-316-9353,http://www.aichhorn.org,40.798783,-73.961044,,1,,1,,,,,,,,1,,,,,,1,1
Bellevue Hospital Center,Department of Psychiatry,462 1st Avenue,,New York,10016,212-562-4601,,40.738619,-73.975273,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,
Beth Israel Medical Center,MMTP Clinic,26 Avenue A,,New York,10009,212-420-2078,http://www.wehealny.org,40.723128,-73.985332,1,,,1,1,,,,,,,,1,1,1,,,,
Beth Israel Medical Center,MMTP Clinic 1E,429 2nd Avenue,1st Floor,New York,10010,212-726-6800,,40.739149,-73.980275,1,,1,1,1,,,,,,,,,1,,,,,
Beth Israel Medical Center,MMTP Cumberland Clinic,100 Flatbush Avenue,,Brooklyn,11217,718-237-9600,http://www.mmtp.org,40.685723,-73.978826,1,,1,1,1,1,,,,,,,1,1,,,,,
Bridge Back to Life Center Inc,Outpatient Services,500 8th Avenue,Suite 906,New York,10018,212-679-4960,http://www.bridgebacktolife.com,40.753045,-73.992397,1,,1,1,1,1,1,1,1,1,1,,1,1,,,1,,
Bridge Inc,Clinical Treatment Programs,248 West 108th Street,,New York,10025,212-663-3000,,40.802448,-73.967013,,,1,1,,1,,1,1,,,,1,1,1,,1,,
Bridge Inc,East House,538 East 6th Street,,New York,10009,212-260-0950,,40.724518,-73.982309,,,1,1,,1,,1,1,,,,1,1,1,,1,,1
Bridge Inc,Old Broadway House,551 West 125th Street,,New York,10027,212-663-0211,,40.815014,-73.957313,1,1,1,1,1,,,,,,,,,1,1,,,,1
Bridge Inc,Rita Berger House,248 West 108th Street,,New York,10025,212-663-3000,http://thebridgeny.org,40.802448,-73.967013,,,1,1,,1,,1,1,,,,1,1,1,,1,,1
Bronx Provider Consumer Alliance,Resource Ctr/Mental Health Programs,1500 Waters Places,Parker Building Room 212,Bronx,10461,718-862-3347,,40.847502,-73.84168,,,,,1,,,1,,,,,1,1,,,1,,
Bronx/Lebanon Hospital Center,Psychiatric Inpatient Service,1265 Franklin Avenue,,Bronx,10456,718-579-7385,http://www.bronxlebanon.org/,40.831154,-73.903041,,1,1,1,1,1,,,,,,1,1,1,1,1,,1,
Brooklyn Bureau of Community Services,Metro Club PROS,25 Chapel Street,,Brooklyn,11201,718-596-8960,http://www.wearebcs.org,40.697327,-73.986135,,,1,1,1,1,,,,,,,1,1,1,,,,
Brownsville Community Development Corp,Brownsville Community Residential Ctr,657-663 East 98th Street,,Brooklyn,11212,718-345-8605,,40.653686,-73.909928,1,,1,1,1,1,,,,1,1,,,1,1,,,,1
CCNS Flatbush Addiction,Treatment Center,1463 Flatbush Avenue,,Brooklyn,11210,718-951-9009,http://www.ccbq.org,40.634721,-73.949628,1,,,1,1,1,,,,,,,,1,1,1,,,
Camelot of Staten Island Inc,Drug Free Residential,460 Brielle Avenue,Building H,Staten Island,10314,718-816-6589,http://www.camelotcounseling.com,40.593841,-74.135256,1,,,1,1,,,,,1,,,1,1,1,,,,1
Canarsie Aware,Outpatient Treatment,1285 Rockaway Avenue,,Brooklyn,11236,718-257-3195-206,,40.648124,-73.904802,,1,,1,1,,,,1,,1,,,1,1,,,,
Carnegie Hill Institute Inc,Substance Abuse Treatment,116 East 92nd Street,,New York,10128,212-289-7166,http://www.carnegiehill.com,40.783481,-73.953819,,,,1,,1,1,1,,1,1,,1,1,1,,1,,
Charles Waldo MaClean Espiscopal,Nursing Home,17-11 Brook Haven Avenue,,Far Rockaway,11691,718-869-8004,,40.600464,-73.752093,,1,1,1,1,1,,,,,,,,1,1,1,,,1
Child Center of NY Inc,Jamaica Clinic,Ground Floor,2nd Floor,Jamaica,11432,718-657-7100,http://www.childcenter.org,40.705064,-73.798413,,1,,1,1,1,1,,,1,1,1,1,,,,,,
Child Center of NY Inc,Prevention Program,8956 162nd Street,3rd Floor,Jamaica,11432,718-297-8000-229,http://www.childcenterny.org/,40.705064,-73.798413,1,,,1,1,1,1,,,1,1,1,1,1,1,1,,,
Child Center of NY Inc,Woodside Clinic,6714 41st Avenue,,Woodside,11377,718-458-4243-100,,40.744277,-73.897211,,1,,1,1,1,1,,,1,,1,1,,,1,,,
Counseling Services of EDNY,,175 Remsen Street,Suite 900,Brooklyn,11201,718-858-6631,http://www.csedny.org,40.693496,-73.99137,1,1,1,1,,1,,,,,,,1,1,1,1,,,
Cumberland Diagnostic and Trt Center,Division of Psychiatry,100 North Portland Avenue,,Brooklyn,11205,718-260-7640,http://www.hhc.org,40.6949193580017,-73.9761533153856,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,
Cumberland Diagnostic/Treatment Center,Psychiatry Department,100 North Portland Avenue,,Brooklyn,11205,,,40.695075,-73.97656,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,,,
Cyler House Behavioral Health Clinic,Housing Works Mental Health Clinic,743-749 East 9th Street,,New York,10009,212-677-7999-4202,http://www.housingworks.org,40.724584,-73.97603,,1,1,1,,1,1,,,,,,1,1,1,,,,
Esperanza Basic PROS,,915 Westchester Avenue,,Bronx,10457,646-224-9300x6303,,40.822187,-73.898259,,1,1,1,,,,,,,,,1,1,1,1,,,
FEDCAP Rehabilitation Services Inc,FEDCAP Behavioral Health Servivces,1011 Washington Avenue,,Bronx,10456,718-585-4205,http://www.fedcap.org,40.826407,-73.909949,,1,1,1,,1,,1,,,,,1,1,1,,1,,
FEGS,Hon Caroline K Simon CCs/Bronx Clinic,3600 Jerome Avenue,,Bronx,10467,718-881-7600,http://www.fegs.org,40.885588,-73.878889,,1,1,1,,,,,,,,1,1,1,1,1,,,
FEGS,South Bronx Counseling Center,412-424 East 147th Street,4th Floor,Bronx,10455,646-393-9680,http://fegs.org,40.814123,-73.917403,1,1,1,1,1,,1,,,,,1,1,1,1,1,,,
Federation Employment Guidance Service,Hon Caroline K Simon CCs/Rego Park Cl,97-77 Queens Boulevard,,Rego Park,11374,718-896-9090,http://www.fegs.org,40.729156,-73.858442,,1,1,1,1,1,,,,,,1,1,1,1,,,,
Federation Employment/Guidance Servs,FEGS Burnside Residence,265 East Burnside Avenue,,Bronx,10457,718-583-7589,http://www.fegs.org,40.851593,-73.902068,,1,,,,,,,,,,,,1,1,,,,1
Fordham/Tremont CMHC,,2021 Grand Concourse,Suite 710,Bronx,10453,718-960-3348,http://www.fordhamtremont.org/,40.851957,-73.904595,1,1,1,1,,1,,1,,,,1,1,1,1,1,1,,
Fordham/Tremont CMHC,,260 East 188th Street,Floors 2 and 4,Bronx,10458,718-960-3348,,40.860745,-73.895899,1,1,1,1,,1,,,,,,1,1,1,1,,,,
Fortune Society Inc,,29-76 Northern Boulevard,,Long Island City,11101,212-691-7554,http://www.fortunesociety.org,40.750423,-73.935093,,,1,1,,1,,,,1,,,,1,1,1,,,
Fountain House Inc,Wanaque Residence,425 W. 47th Street,,New York,10036,212-582-0340,,40.761597,-73.989769,,1,1,1,,,,,,,,,1,1,1,,,,1
Freedom Institute Inc,Alcoholism Outpatient Clinic,515 Madison Avenue,21st Floor,New York,10022,212-838-0044,http://www.freedominstitute.org,40.759619,-73.973941,1,,,,,1,,,,,,1,1,1,,,,,
Goodwill Industries of Greater NY,PROS Rebound,421 27th Avenue,,Astoria,11102,718-777-6311,http://www.goodwillnynj.org/,40.77432,-73.93286,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,,
Greenhope Services for Women Inc IR,,435-439 East 119th Street,1st-8th Floors,New York,10035,212-996-8633-1701,http://www.greenhope.org,40.797437,-73.932589,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,,1
HELP PSI Inc,,803 Sterling Place,,Brooklyn,11216,718-681-8700-6204,http://www.helppsi.org,40.672721,-73.951751,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,
HELP/PSI Services Corporation,Bronx Health Center,1543-1545 Inwood Avenue,,Bronx,10452,718-681-8700,http://www.helppsi.org,40.844161,-73.916634,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,
HHC/Bellevue Hospital,Opiate Treatment Program,462 1st Avenue and 27th Street,Administration Building 4th Floor,New York,10016,212-562-3201,,40.739418,-73.9767,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,
HHC/Metropolitan Hospital Center,Medically Managed Detoxification Unit,1901 1st Avenue,Ward 6 South,New York,10029,212-423-7121,http://www.nychhc.org,40.785195,-73.946274,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,,1,
Harlem East Life Plan (HELP),Alcoholism Outpatient Clinic,2367-69 2nd Avenue,1st and 3rd Floors,New York,10035,212-876-2300,http://www.harlemeastlifeplan.com,40.800532,-73.935394,1,,,1,,,,,1,,1,1,1,1,,,,,
Harlem Hospital Center,Behavioral Health,506 Lenox Avenue,,New York,10037,212-939-1000,,40.814764,-73.940296,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,1,
Hazelden/New York OP,,322 8th Avenue,12th Floor,New York,10001,212-420-9520,http://www.hazeldenbettyford.org/treatment/locations/chelsea,40.747253,-73.996689,1,,,,1,1,,,,,,,1,1,1,,,,
ICL Walit,,415-417  State Street,Suite 417,Brooklyn,11217,718-625-4635,http://www.iclinc.org,40.686927,-73.982527,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1
Institute for Community Living Inc,Lewis Avenue,44 Lewis Avenue,,Brooklyn,11206,718-452-6714-37001,,40.696385,-73.938032,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,1
Institute for Community Living Inc,PROS,2384 Atlantic Avenue,,Brooklyn,11233,718-272-6074-2154,http://iclinc.net,40.675724,-73.90581,,1,1,1,,,,,,,,,1,1,1,,,,
Institute for Family Health,Center for Counseling at North General,1824 Madison Avenue,,New York,10035,212-423-4200,http://www.institute2000.org,40.80326,-73.941698,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,
Inter Care Ltd,Chemical Dependency Outpatient,51 East 25th Street,Lower Level,New York,10010,212-532-0303,http://www.inter-care.com,40.7417847009918,-73.9862756557356,1,,,1,1,1,1,,1,1,,,1,1,1,,,,
Interborough Develpomental and,Consultation Ctr/Williamsburg Clinic,790 Broadway,,Brooklyn,11211,718-388-5176,http://www.interborough.org,40.711981,-73.940661,1,1,1,1,1,1,,,,,,1,1,1,1,1,,,
Jewish Board of Family/Childrens Servs,Brooklyn REAL PROS,2020 Coney Island Avenue,,Brooklyn,11223,718-676-4260,http://www.jbfcs.org/programs.php?id=329,40.608036,-73.962354,,1,,1,1,,,,,,,,1,1,1,,,,
Jewish Board of Family/Childrens Servs,Coney Island REAL PROS,2928 West 36th Street,2nd Floor,Brooklyn,11224,718-372-3300-840202,http://jbfcs.org,40.574336,-74.001837,,1,1,1,1,1,1,,,,,1,1,1,1,1,,,
Jewish Board of Family/Childrens Servs,Crown Heights Counseling Center,1055 St Johns Place,,Brooklyn,11213,718-773-2080,,40.671424,-73.943004,,,1,1,1,1,,,,,,1,1,1,1,1,,,
Jewish Board of Family/Childrens Servs,West Side School Day Treatment,317 West 52nd Street,,New York,10019,212-757-1207,http://jbfcs.org,40.763893,-73.9858,,1,,1,,,,,,,,1,1,1,,,,,
John David Center,Serendipity 1- Mens Rehabilitation,2071 Fulton Street,,Brooklyn,11233,718-398-0096,http://www.staynout.org,40.678556,-73.910118,1,1,1,1,,,1,1,,,1,,1,1,1,,1,,1
LI Jewish Med Ctr Zucker Hillside Div,VESID Supported Employment,20507 Hillside Avenue,Suites 20-23,Hollis,11423,718-264-1789-10107,,40.721298,-73.759822,,1,1,1,1,1,,,,,,,1,1,1,,,,
LIGHTHOUSE GUILD,,15 West 65th Street,,New York,10023,212-769-6263,http://lighthouseguild.org,40.772534,-73.980382,,1,1,1,,1,,,,,,,1,1,1,1,,,
Lexington Center for,Mental Health Services Inc,26-26 75th Street,,East Elmhurst,11370,718-350-3143,http://www.lexnyc.org,40.761463,-73.893538,,1,1,1,1,1,1,,,,,1,1,1,1,1,,,
Lifespire Inc,Lifespire Span Clinic Treatment Prog,18410 Jamaica Avenue,5th Floor,Hollis,11423,718-454-6940,,40.7089,-73.774585,,1,1,,,,,,,,,,1,1,1,1,,,
Lincoln Medical and MH Center,Lincoln Recovery Center,545 East 142nd Street,,Bronx,10454,718-579-4004,,40.810161,-73.915898,1,,1,1,1,1,,,,,,,1,1,1,1,,,
Lower Eastside Serv Ctr SuCasa M IR,,7 Gouverneur Slip East,,New York,10002,212-566-3513,http://www.lesc.org,40.710978,-73.983033,1,,1,1,,1,,,1,,,,1,1,1,,,,1
Lower Eastside Service Center,Clinic III OTP 1,46 East Broadway,4th and 5th Floors,New York,10002,212-343-3551,http://www.lesc.org,40.713815,-73.995871,1,,,1,1,,1,,,,,,1,1,,,,,
Lutheran Medical Center,,6025 60th Street,1st Floor,Brooklyn,11220,718-630-7991,http://www.lutheranhealthcare.org,40.638817,-74.015061,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,
MONTEFIORE WELLNESS AT MELROSE,,260 East 161st Street,Level B,Bronx,10451,718-993-3397,http://www.einstein.yu.edu/departments/psychiatry-behavioral-sciences/dosa.aspx?id=4708,40.825606,-73.91897,1,,,1,1,1,,,1,1,,,1,1,,1,,,
MORRIS L BLACK,,2795 Richmond Avenue,,Staten Island,10314,718-761-9800,http://www.jbfcs.org,40.577122,-74.171593,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Montefiore Medical Center,Child and Adolescent Outpatient,3340 Bainbridge Avenue,,Bronx,10467,718-920-4653,,40.879072,-73.878746,,1,,1,1,,,,,,,1,1,,,1,,,
Montefiore Medical Center,Wakefield Div Child Psyc Clinic,4141 Carpenter Avenue,,Bronx,10466,718-920-9394,,40.891864,-73.86166,,1,1,,1,1,,,,,,1,1,,,,,,
Montefiore Wakefield Division,Montefiore Wakefield MH Clinic,4401 Bronx Boulevard,,Bronx,10470,718-304-7000,http://www.montefiore.org,40.900594,-73.857643,,,1,1,1,1,,1,1,,,,1,1,,1,1,,
Mount Sinai,Addiction Institute of NY OTP,1000 10th Avenue,Suite 8C-02,New York,10019,212-523-6491,http://www.addictioninstituteny.org,40.769732,-73.98732,1,,1,1,1,1,1,,,1,,,1,1,1,1,1,1,
Mount Sinai,Ctr for Intensive Trt of Person Dis,1000 10th Avenue,6th Floor,New York,10019,212-523-7590,,40.769971,-73.987281,,,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,
Mount Sinai,The Addiction Institute/Outpt Clinic,1000 10th Avenue,Winston Building 8th Floor,New York,10019,212-523-6491,http://WWW.AddictionInstituteNY.org,40.769732,-73.98732,1,,1,1,,1,1,,,,,,,1,,,,,
Mount Sinai Medical Center,Adoles Health Ctr/Mental Hlth Clinic,312 East 94th Street,Suite 320,New York,10128,212-423-2900,,40.782606,-73.94724,,,1,,1,1,1,1,1,1,,1,1,1,,1,1,,
Mount Sinai Medical Center,Child & Adolescent and Family Services,1 Gustave L Levy Place,Box 1228,New York,10029,212-241-7175,,40.790058,-73.95386,,1,,1,1,1,1,,,,,1,1,1,,1,,,
Mount Sinai West,Addiction Institute/Halfway House,306 West 102nd Street,,New York,10025,212-678-6329,http://www.addictioninstituteny.org,40.7991446296415,-73.9704910885637,1,,,,,,,,,,,,1,1,1,,,,1
Mount Sinai West,The Addiction Institute of NY/Day Trt,411 West 114th Street,4th FLoor,New York,10025,212-280-0100,http://www.AddictionInstituteNY.org,40.8053,-73.960917,1,1,1,1,,1,,,,,,,1,1,1,,,,
Mount Sinai West,The Addiction Institute of NY/OP,411 West 114th Street,4th Floor,New York,10025,212-280-0100,http://www.AddictionInstituteNY.org,40.8053,-73.960917,1,1,1,1,,1,,,,,,,1,1,1,,,,
NY Psychotherapy Counseling,Sanford Home for Adults Clinic,140-40 Sanford Avenue,,Flushing,11355,718-939-7160,http://www.nypcc.org,40.757298,-73.825586,,1,1,1,1,,,,,,,,,1,1,,,,
NY Psychotherapy Counseling Sanford,Surf Manor,2316 Surf Avenue,,Brooklyn,11224,718-946-1919,http://www.nypcc.org,40.573521,-73.990102,,1,1,1,1,,,,,,,,1,1,1,,,,
NYC/HHC Bellevue Hospital Center,ACT Program,462 First Avenue,Buildings C and D 2nd Floor,New York,10016,212-562-4734,,40.739378,-73.975625,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,
NYC/HHC Bellevue Hospital Center,partial hospital program,462 First Avenue,,New York,10016,212-562-8959,http://www.nychhc.org/bellevue,40.738619,-73.975273,,1,,1,1,1,,,,,,1,,,,1,,1,
NYC/HHC Queens Hospital Center,Chemical Dependency Program,82-68 164th Street,,Jamaica,11432,718-883-4170,,40.717145,-73.803488,,1,1,1,1,1,,,,1,,,1,1,1,1,,1,
NYC/HHC Queens Hospital Center,Queens Hospital Center Adult MH Clinic,82-68 164th Street,Pavilion 3rd Floor Suite 332,Jamaica,11432,718-883-2710,,40.717415,-73.804067,,1,1,1,1,1,,,,,,,1,1,1,,,,
NYC/HHC Woodhull Medical MH Ctr,,760 Broadway,,Brooklyn,11206,718-963-8337,,40.699474,-73.942794,,,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,
Narco Freedom Inc,Methadone Maintenance Trt Prog (MMTP),561 Court Street,,Brooklyn,11231,718-802-1111,http://www.narcofreedom.com,40.673364,-73.999954,,,,1,,,,,,,1,,1,1,1,,,,
Narco Freedom Inc/New Beginnings,Community Counseling Center,2780 3rd Avenue,,Bronx,10455,718-665-2456,http://narcofreedom.com,40.814915,-73.919385,,1,1,1,1,1,,,,,,1,1,1,1,1,,,
Neighborhood Coalition for Shelter Inc,NCS Outpatient Services,921-923 Madison Avenue,Basement,New York,10021,917-677-0723,http://www.ncsinc.org,40.772546,-73.964467,1,,,1,,,,,,,,,1,1,1,1,,,
New Directions Alcohol and,Substance Abuse Treatment Program,500 Atlantic Avenue,,Brooklyn,11217,718-398-0800,http://www.newdirectionsbrooklyn.com,40.681376,-73.975718,,,1,1,,1,,,,,1,1,1,1,1,,,,
New Horizon Counseling Center,,10819 Rockaway Boulevard,,South Ozone Park,11420,718-845-2620,,40.674538,-73.803285,,1,1,1,1,1,,,,,,1,1,1,1,,,,
New Horizon Counseling Center Inc,Central Avenue Clinic,1622 Central Avenue,,Far Rockaway,11691,718-327-9001,,40.604919,-73.75257,,1,1,1,,1,,,,1,1,1,1,1,1,1,,,
New York Center Addiction Treatment OP,,598 Broadway,2nd Floor,New York,10012,212-966-9537,http://www.nycats.net,40.725184,-73.996942,1,,,1,,1,,,,,1,,1,1,1,,,,
New York Center for Living Inc,Center for Living Spec OP Mobile,224-226 East 52nd Street,,New York,10022,212-712-8819,http://www.centerforliving.org,40.756422,-73.968828,,,,,1,1,,,,,,1,1,,,,,,
New York Center for Living Inc,OP Youth,226 East 52nd Street,,New York,10022,212-712-8800,http://www.centerforliving.org,40.756582,-73.968685,,,,,,1,,,,,,1,1,,,,,,
New York City Childrens Center,Day Treatment Center,1819 Bergen Street,,Brooklyn,11233,718-613-3100,http://omh.ny.gov,40.67489,-73.920695,,1,1,1,1,1,,,,,1,1,1,1,,,,,
New York Foundling Hospital,Pathway Program,2090 Adam Clayton Powell Jr Boulevard,7th floor,New York,10027,917-485-0201,http://www.nyfoundling.org/program/substance-abuse-treatment-services,40.808812,-73.949043,1,,1,1,1,1,,,,,1,,1,1,1,,,,
New York Presbyterian Hospital,Methadone Treatment Clinic,503 East 70th Street,,New York,10021,212-746-1252,http://www.nyp.org,40.765503,-73.954264,1,,1,1,,1,1,1,1,1,,,1,1,1,1,1,,
New York Presbyterian Hospital,School Based Clinic PS 187,349 Cabrini Boulevard,Room 263,New York,10040,212-927-8218,http://www.nyp.org,40.856349,-73.937357,,1,1,1,1,1,1,,,,,1,1,,,1,1,,
New York Presbyterian Hospital,School Based Clinic PS 46,2987 8th Avenue,Room 310,New York,10039,212-690-5911,http://www.nyp.org,40.831382,-73.936343,,1,1,1,1,1,1,,,,,1,1,,,1,1,,
New York Presbyterian Hospital,,635 West 165th Street,,New York,10032,212-342-4700,,40.840341,-73.942551,1,1,1,1,1,1,,,1,1,1,,1,1,1,,1,,
